15.087719298245624 966705.3400910421
17.543859649122815 556029.7632845825
19.82456140350878 346111.2264446966
22.631578947368432 210634.45423241242
25.263157894736842 137168.66187107094
27.36842105263159 100000
30.000000000000007 72902.94928588958
32.280701754385966 54361.836201538485
34.56140350877194 41461.69559796823
37.01754385964913 31622.776601683792
40.00000000000001 23053.93678871569
43.6842105263158 16065.060038537287
47.89473684210528 10700.689556931746
51.40350877192983 7626.985859023452
54.21052631578949 5949.901881322569
57.017543859649145 4694.276076632668
60.00000000000002 3662.0602917153387
63.33333333333335 2824.752438059115
66.66666666666669 2203.622788364573
70.35087719298247 1719.0722018585745
74.21052631578948 1371.6866187107094
77.36842105263159 1171.190257264254
80 1046.183444391825
83.33333333333334 934.5192145605374
88.24561403508773 834.7734492114162
93.15789473684211 762.6985859023451
100 720.8470695348568
106.14035087719299 712.7564834438922
113.85964912280701 745.6740328619353
120.00000000000003 780.1118280930433
125.08771929824562 825.404185268019
132.98245614035082 893.2651530380485
140.17543859649126 945.127056558032
147.54385964912282 977.6785307392862
155.26315789473685 1022.8310927967653
160 1022.8310927967653
165.08771929824564 1046.183444391825
171.0526315789474 1046.183444391825
175.96491228070175 1046.183444391825
179.47368421052633 1034.4413737342365
