7.63861 277976 23946.8
9.10368 107894 7691.79
10.723 47125.6 3658.47
12.3346 21325.4 1520.29
13.8767 11075.2 719.727
15.6425 4771.22 350.208
17.3158 2542.1 296.107
18.8734 1678.4 305.533
20.4696 1745.76 199.517
22.1814 1108.15 81.3382
23.6542 915.613 88.7091
25.3968 275.723 57.9788
27.0547 170.599 39.1491
28.6586 80.9329 29.0754
30.3087 132.097 13.9431
31.982 126.501 9.55263
33.5858 131.32 11.8752
35.3516 98.7254 10.851
36.9555 67.3996 8.89437
