7.536048836964525 278846.62996051897
9.018115052216723 108247.38901699646
10.618063595644903 47463.37635078194
12.297418985136073 21022.12239761241
13.815855640926692 10956.042812504587
15.574968716743276 4754.588498773189
17.25245295816816 2477.535737463291
18.80772784151377 1664.4660967782443
20.437497807248374 1730.6250919964266
22.19216690640753 1104.8701242768525
23.625934112198735 900.4163904055418
25.389257271164464 271.06735616768236
27.02510846811449 166.1846148870155
28.664000280672237 78.23429733140702
30.288507642470414 128.48634125323179
31.959092025400864 121.91611541006247
33.54921704148105 125.48588697382574
35.34165994222834 95.2108525640825
36.89681787881982 64.61796788533118
